# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:06:21 / 14:01:15
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
3gmx1B1A_12      1.77727e-04  2.28536e-01  3.91677e-01  5.07559e-02  7.69231e-02  2.22222e-02  4.59542e-01  6.13264e-01  5.14958e-02  4.04533e-01  2.93000e+02  7.10000e+01  1.54000e+02  1.54000e+02  1.15000e+02  6.40000e+01  2.82966e+00  2.15708e+00 -2.10374e+01 -6.27402e-01  7.76040e-01 -6.42557e-02 -3.58836e-01 -3.61365e-01 -8.60611e-01 -6.91088e-01 -5.16892e-01  5.05192e-01
1fm60A0D_21      1.77644e-04  2.50835e-01  3.92639e-01  3.00986e-02  7.89474e-02  5.00000e-02  1.12282e-01  3.78374e-01  3.03621e-02  1.76699e-01  2.93000e+02  7.10000e+01  2.72000e+02  2.32000e+02  1.64000e+02  6.90000e+01 -2.54443e+01 -1.39281e+01 -3.04600e+00 -5.32007e-01  8.33318e-01  1.50165e-01 -2.23008e-01 -3.08978e-01  9.24554e-01  8.16845e-01  4.58381e-01  3.50215e-01
6px9A1B1_21      1.77588e-04  2.24818e-01  3.79146e-01  3.62954e-02  3.75000e-02  5.88235e-02  2.04257e-02  2.87924e-01  3.15149e-02  4.02750e-02  2.93000e+02  7.10000e+01  2.07000e+02  2.09000e+02  1.74000e+02  5.80000e+01 -3.01245e+01 -4.14598e+00  8.00092e+00 -4.22295e-01 -3.91318e-01  8.17641e-01  3.61127e-01  7.54715e-01  5.47716e-01 -8.31417e-01  5.26570e-01 -1.77397e-01
1pug0A0B_21      1.77495e-04  1.33117e-01  3.11682e-01  5.61167e-02  9.43396e-02  1.51515e-01  6.80054e-01  7.16757e-01  3.85458e-02  6.45357e-01  2.93000e+02  7.10000e+01  7.40000e+01  9.40000e+01  6.80000e+01  4.70000e+01  1.70549e+01  1.29920e+01 -2.86766e+00 -9.41110e-01 -3.03497e-01 -1.49004e-01  1.75208e-01 -6.08622e-02 -9.82648e-01  2.89162e-01 -9.50887e-01  1.10453e-01
6t9kH1I1_21      1.77361e-04  1.66986e-01  3.25936e-01  1.04735e-01  3.84615e-02  1.07143e-01  8.71269e-01  9.10922e-01  2.61522e-02  8.80620e-01  2.93000e+02  7.10000e+01  1.08000e+02  2.27000e+02  9.00000e+01  5.40000e+01 -3.79123e+00 -1.17225e+01  6.05545e+00  2.48829e-01 -9.66962e-01  5.53962e-02 -8.59087e-01 -2.46759e-01 -4.48419e-01  4.47273e-01  6.39895e-02 -8.92105e-01
6kwya1b1_12      1.77321e-04  2.47416e-01  3.97963e-01  2.76190e-02  1.00000e-01  2.50000e-02  2.06735e-02  3.73422e-01  1.43901e-01  7.92240e-02  2.93000e+02  7.10000e+01  2.16000e+02  2.03000e+02  1.61000e+02  6.90000e+01 -2.11683e+01  1.34991e+01 -1.23731e+01  4.04091e-01  7.31328e-02 -9.11791e-01 -5.86777e-01 -7.43956e-01 -3.19721e-01 -7.01714e-01  6.64214e-01 -2.57713e-01
1fv10A0B_12      1.77278e-04  2.52816e-01  3.22954e-01  5.61034e-02  4.23729e-02  1.17647e-01  2.11957e-01  4.54621e-01  8.54089e-02  1.85011e-01  2.93000e+02  7.10000e+01  1.79000e+02  1.90000e+02  1.31000e+02  6.20000e+01 -2.36390e+01  2.49084e+00 -1.36927e+00  6.17932e-01 -3.80716e-01  6.87906e-01 -6.00861e-01  3.35616e-01  7.25485e-01 -5.07076e-01 -8.61636e-01 -2.13693e-02
1mze1A2A_12      1.77149e-04  2.79851e-01  2.93818e-01  2.83688e-02  3.77358e-02  0.00000e+00  7.28507e-03  2.99375e-01  9.91332e-02  5.20539e-02  2.93000e+02  7.10000e+01  3.35000e+02  3.35000e+02  2.42000e+02  5.30000e+01 -1.64854e+01 -2.83857e+01  3.12951e+01  5.41426e-01  1.27478e-02 -8.40652e-01  7.54643e-01 -4.48159e-01  4.79236e-01 -3.70637e-01 -8.93863e-01 -2.52265e-01
1ei718A1_12      1.77123e-04  1.55607e-01  3.53531e-01  1.50054e-01  1.33333e-01  5.55556e-02  8.10747e-02  4.01278e-01  4.40700e-02  8.21307e-02  2.93000e+02  7.10000e+01  1.58000e+02  1.58000e+02  1.03000e+02  6.00000e+01  1.05302e+01  1.94485e+01 -2.54474e+01 -7.16621e-01 -6.54440e-01 -2.41169e-01 -2.48339e-01  5.62540e-01 -7.88592e-01  6.51753e-01 -5.05230e-01 -5.65651e-01
1qb20A0B_12      1.77106e-04  1.53708e-01  3.24946e-01  9.83024e-02  3.75000e-02  8.77193e-02  3.18884e-01  5.30593e-01  4.39048e-02  3.98751e-01  2.93000e+02  7.10000e+01  1.06000e+02  1.09000e+02  8.70000e+01  5.70000e+01  7.82486e+00  2.43104e+01 -1.02262e+01 -4.17576e-01  9.05781e-01 -7.20432e-02  5.34385e-01  3.08934e-01  7.86761e-01  7.34890e-01  2.90034e-01 -6.13039e-01
2qfc1A1B_12      1.76973e-04  2.38252e-01  3.73325e-01  8.76238e-02  3.70370e-02  5.88235e-02  2.96915e-01  4.92078e-01  4.47210e-03  2.17038e-01  2.93000e+02  7.10000e+01  2.84000e+02  2.84000e+02  1.48000e+02  5.00000e+01 -1.62542e+01 -1.47706e+01  2.62918e+01  3.03967e-02 -5.18451e-01 -8.54567e-01 -3.29445e-01  8.01992e-01 -4.98273e-01  9.43685e-01  2.96678e-01 -1.46423e-01
1abq1A2A_12      1.76882e-04  9.92918e-02  3.94970e-01  9.83193e-02  8.33333e-02  4.16667e-02  2.40551e-01  4.77108e-01  3.52412e-03  3.91623e-01  2.93000e+02  7.10000e+01  5.60000e+01  5.60000e+01  4.10000e+01  5.10000e+01 -1.37094e+01 -1.15697e+01 -1.94264e+01  1.31656e-01  2.73290e-01  9.52879e-01 -2.41038e-01  9.41223e-01 -2.36644e-01 -9.61544e-01 -1.98525e-01  1.89791e-01
1h1v0A0G_12      1.76850e-04  2.30041e-01  3.84955e-01  3.39080e-02  3.03030e-02  1.00000e-01  3.94050e-02  3.75859e-01  1.36137e-01  9.53010e-02  2.93000e+02  7.10000e+01  3.68000e+02  3.27000e+02  1.96000e+02  6.90000e+01 -2.57930e+01 -1.68051e+01  1.53708e+01  3.69354e-01 -8.18662e-01  4.39739e-01 -3.39752e-01  3.21478e-01  8.83867e-01 -8.64955e-01 -4.75862e-01 -1.59403e-01
3p0u1A1B_21      1.76830e-04  2.44065e-01  3.94493e-01  5.60666e-02  3.44828e-02  2.70270e-02  2.64858e-01  4.70901e-01  1.40487e-02  2.43334e-01  2.93000e+02  7.10000e+01  2.16000e+02  2.22000e+02  1.69000e+02  6.00000e+01 -1.82081e+01 -1.81769e+01  1.24642e+01 -2.79509e-01 -6.31176e-01  7.23527e-01 -3.62616e-01  7.67148e-01  5.29145e-01 -8.89036e-01 -1.14462e-01 -4.43299e-01
6vwgB1I1_12      1.76828e-04  3.50411e-01  2.35040e-01  3.04519e-02  3.03030e-02  8.10811e-02  3.17533e-02  3.51138e-01  1.30384e-01  8.93826e-02  2.93000e+02  7.10000e+01  3.07000e+02  5.40000e+01  2.21000e+02  3.70000e+01 -1.07952e+01 -2.12216e+01 -2.70515e+01  5.09178e-01 -2.37257e-01 -8.27313e-01  2.55324e-01  9.59621e-01 -1.18058e-01  8.21917e-01 -1.51121e-01  5.49195e-01
6ug5A1C1_12      1.76694e-04  1.32084e-01  3.17645e-01  9.72401e-02  2.94118e-02  3.84615e-02  6.54739e-01  6.83070e-01  1.19824e-02  5.33781e-01  2.93000e+02  7.10000e+01  9.00000e+01  9.00000e+01  6.90000e+01  5.30000e+01  1.32014e+01  1.32090e+01 -3.76865e+00  4.19157e-01  8.95973e-01 -1.46764e-01  1.17377e-01  1.06816e-01  9.87326e-01  9.00294e-01 -4.31072e-01 -6.03935e-02
6wkzA1B1_12      1.76609e-04  2.17835e-01  4.13697e-01  1.66960e-02  7.69231e-02  6.89655e-02  3.95660e-02  3.49628e-01  1.21828e-01  5.09985e-02  2.93000e+02  7.10000e+01  2.94000e+02  2.96000e+02  1.71000e+02  7.10000e+01 -3.10633e+01 -3.67847e+00 -1.54150e+01  7.66738e-01  6.08194e-01 -2.05457e-01 -2.88522e-01  6.12379e-01  7.36035e-01  5.73470e-01 -5.05067e-01  6.45012e-01
6wkzA2B2_12      1.76609e-04  2.17835e-01  4.13697e-01  1.66960e-02  7.69231e-02  6.89655e-02  3.95660e-02  3.49628e-01  1.21828e-01  5.09985e-02  2.93000e+02  7.10000e+01  2.94000e+02  2.96000e+02  1.71000e+02  7.10000e+01 -3.10633e+01 -3.67847e+00 -1.54150e+01  7.66738e-01  6.08194e-01 -2.05457e-01 -2.88522e-01  6.12379e-01  7.36035e-01  5.73470e-01 -5.05067e-01  6.45012e-01
5m2bQ1R1_21      1.76531e-04  2.36469e-01  3.62652e-01  1.88583e-02  9.75610e-02  1.25000e-01  2.02922e-01  4.08291e-01  5.13646e-02  1.59445e-01  2.93000e+02  7.10000e+01  2.35000e+02  2.40000e+02  1.67000e+02  6.30000e+01 -1.84842e+01 -1.41341e+00 -1.49747e+01  6.95729e-01 -1.37609e-01 -7.05000e-01 -7.09276e-01 -2.86737e-01 -6.43980e-01 -1.13532e-01  9.48075e-01 -2.97093e-01
6gp6A1B1_21      1.76485e-04  1.53188e-01  2.69183e-01  4.65808e-02  9.09091e-02  4.54545e-02  1.39756e-02  3.16929e-01  1.74310e-01  8.32376e-02  2.93000e+02  7.10000e+01  9.10000e+01  1.03000e+02  7.00000e+01  7.00000e+01  1.30166e+01  2.91629e+01 -9.73259e+00  2.50082e-01 -3.88760e-01  8.86750e-01 -8.99732e-01  2.45030e-01  3.61167e-01 -3.57688e-01 -8.88159e-01 -2.88502e-01
6g2jJ1K1_21      1.76236e-04  1.40278e-01  3.53121e-01  1.11560e-01  4.87805e-02  1.96078e-02  5.15019e-01  5.85261e-01  1.88534e-03  3.10570e-01  2.93000e+02  7.10000e+01  9.70000e+01  1.70000e+02  8.20000e+01  5.10000e+01 -1.99947e+01 -1.36656e+01  1.43831e+00 -3.22739e-01  8.25089e-01 -4.63755e-01  3.00460e-01 -3.75319e-01 -8.76846e-01 -8.97532e-01 -4.22332e-01 -1.26776e-01
2uue0A0B_21      1.76229e-04  2.35328e-01  3.97691e-01  8.33333e-02  1.01695e-01  1.11111e-01  7.26460e-02  4.81772e-01  1.50535e-01  1.91307e-01  2.93000e+02  7.10000e+01  2.58000e+02  2.96000e+02  1.76000e+02  6.90000e+01  2.59568e+01  1.24726e+01  1.67413e+01 -7.72281e-01  6.06775e-01  1.88164e-01  1.17002e-01  4.26976e-01 -8.96662e-01 -6.24414e-01 -6.70459e-01 -4.00739e-01
1usm1A2A_12      1.75953e-04  1.86868e-01  3.13462e-01  1.33956e-01  8.88889e-02  0.00000e+00  6.77296e-03  4.22071e-01  1.96484e-01  5.89331e-02  2.93000e+02  7.10000e+01  7.70000e+01  7.70000e+01  6.60000e+01  4.00000e+01 -1.32461e+01 -2.77825e+01 -1.60423e+00 -7.50698e-01 -5.80189e-01 -3.15963e-01  2.83761e-01  1.48729e-01 -9.47291e-01  5.96601e-01 -8.00787e-01  5.29846e-02
2q371A2A_12      1.75916e-04  1.84388e-01  3.07392e-01  1.08772e-01  6.12245e-02  8.00000e-02  1.17409e-01  4.12184e-01  9.09511e-02  1.33264e-01  2.93000e+02  7.10000e+01  1.37000e+02  1.37000e+02  1.25000e+02  5.40000e+01 -1.97192e+01 -1.55603e+01 -2.19486e+01  9.18896e-01  5.50056e-02 -3.90647e-01  2.59699e-02  9.79650e-01  1.99028e-01  3.93645e-01 -1.93031e-01  8.98767e-01
2xol1A1B_12      1.75712e-04  2.01264e-01  3.64498e-01  2.08413e-01  8.82353e-02  0.00000e+00  2.12800e-01  5.71952e-01  1.61670e-02  3.14515e-01  2.93000e+02  7.10000e+01  1.68000e+02  1.72000e+02  1.29000e+02  6.40000e+01 -2.83686e+01 -9.56527e+00  9.09224e-01 -9.98030e-01 -5.50182e-02  3.01483e-02  1.15623e-02  3.11013e-01  9.50335e-01 -6.16623e-02  9.48812e-01 -3.09765e-01
2jlp1C1D_21      1.75689e-04  2.70714e-01  3.15500e-01  5.11050e-02  6.66667e-02  0.00000e+00  5.53361e-02  2.97011e-01  6.52863e-03  5.04559e-02  2.93000e+02  7.10000e+01  1.69000e+02  1.67000e+02  1.34000e+02  6.60000e+01 -3.30597e+00  1.86151e+01  1.65717e+01 -8.65898e-01  4.77055e-01 -1.50460e-01  4.71947e-01  8.78815e-01  7.03524e-02  1.65789e-01 -1.00913e-02 -9.86110e-01
1h3i0A0B_12      1.75655e-04  2.50183e-01  3.59405e-01  4.81928e-02  8.79121e-02  5.26316e-02  5.35932e-02  3.83822e-01  1.09006e-01  1.13250e-01  2.93000e+02  7.10000e+01  2.93000e+02  2.93000e+02  2.00000e+02  6.00000e+01  2.58410e+01  1.00496e+01  4.11710e+00  5.95706e-01  4.97195e-01 -6.30818e-01 -7.08353e-01  6.95447e-01 -1.20792e-01  3.78644e-01  5.18798e-01  7.66471e-01
6rjf21031_21     1.75397e-04  2.21411e-01  3.36112e-01  3.36072e-02  7.79221e-02  8.00000e-02  3.46160e-03  3.39223e-01  1.52842e-01  5.70691e-02  2.93000e+02  7.10000e+01  2.39000e+02  2.55000e+02  1.35000e+02  6.80000e+01  3.09174e+01  1.23316e+01  1.65835e+01 -3.15372e-01 -9.10507e-01 -2.67428e-01 -9.40272e-01  3.37880e-01 -4.15314e-02  1.28173e-01  2.38357e-01 -9.62682e-01
2fpr0A0B_21      1.75390e-04  2.01824e-01  3.72762e-01  1.30402e-01  6.00000e-02  3.22581e-02  1.05394e-01  4.24813e-01  6.40934e-02  7.74673e-02  2.93000e+02  7.10000e+01  1.60000e+02  1.56000e+02  1.23000e+02  5.10000e+01  2.66957e+01  1.19414e+01 -1.43443e+01  8.03160e-01  5.89720e-01  8.46415e-02  5.66298e-01 -7.11565e-01 -4.15911e-01 -1.85043e-01  3.81976e-01 -9.05458e-01
6sifA1E1_12      1.75365e-04  9.03493e-02  2.55005e-01  2.68725e-02  5.00000e-02  3.57143e-02  9.21428e-01  8.09229e-01  2.66082e-02  8.98561e-01  2.93000e+02  7.10000e+01  5.10000e+01  5.00000e+01  4.00000e+01  4.60000e+01 -6.69647e+00 -1.04192e+01  3.47601e+00 -5.61846e-01  1.45243e-01  8.14392e-01 -3.90807e-01  8.21079e-01 -4.16051e-01 -7.29108e-01 -5.52027e-01 -4.04558e-01
6vvoB1C1_12      1.75339e-04  2.68062e-01  3.20019e-01  5.65578e-02  4.68750e-02  8.57143e-02  1.57128e-02  3.34660e-01  5.67257e-02  1.10205e-01  2.93000e+02  7.10000e+01  3.16000e+02  3.12000e+02  2.23000e+02  5.60000e+01 -1.89621e-01  6.09054e+00  4.85918e+01  3.20914e-01 -9.26693e-01 -1.95586e-01 -7.21188e-01 -1.05235e-01 -6.84700e-01  6.13924e-01  3.60784e-01 -7.02091e-01
6wusA1B1_12      1.75237e-04  1.73176e-01  3.97769e-01  2.24820e-02  1.05263e-01  1.20000e-01  4.91350e-02  3.46939e-01  9.69494e-02  1.19364e-01  2.93000e+02  7.10000e+01  1.50000e+02  1.51000e+02  1.24000e+02  5.10000e+01 -1.17427e+01 -2.01055e+01  2.41056e+01  8.37310e-02 -8.64256e-01  4.96036e-01 -4.57217e-01  4.08973e-01  7.89743e-01 -8.85405e-01 -2.92922e-01 -3.60909e-01
2vdw1A1B_21      1.75230e-04  2.20027e-01  3.41378e-01  7.75635e-02  1.25000e-01  1.21951e-01  2.33492e-01  5.13430e-01  1.15254e-01  2.23742e-01  2.93000e+02  7.10000e+01  2.83000e+02  2.96000e+02  2.23000e+02  6.50000e+01  1.48547e+01 -1.76272e+00 -2.04072e+01 -4.05900e-01 -2.11839e-01 -8.89027e-01  8.93278e-01  1.13608e-01 -4.34912e-01  1.93132e-01 -9.70679e-01  1.43118e-01
6u62D1E1_12      1.75156e-04  1.22873e-01  3.19915e-01  9.10494e-02  8.57143e-02  1.00000e-01  1.48458e-02  2.63688e-01  9.30003e-03  3.51015e-02  2.93000e+02  7.10000e+01  1.08000e+02  1.24000e+02  1.06000e+02  6.70000e+01 -2.12834e+00  2.54578e+01  2.42580e+01  5.94602e-01  7.38394e-01  3.18155e-01  7.39438e-01 -3.46821e-01 -5.77015e-01 -3.15721e-01  5.78350e-01 -7.52218e-01
7a04A1B1_12      1.74945e-04  2.25639e-01  3.82710e-01  1.24772e-01  5.71429e-02  0.00000e+00  4.37442e-03  4.14904e-01  1.38646e-01  3.15757e-02  2.93000e+02  7.10000e+01  3.48000e+02  3.48000e+02  2.08000e+02  7.10000e+01  2.36566e+01  2.94322e+01 -2.28234e+01 -5.60241e-01 -8.08889e-01  1.78408e-01 -6.20956e-01  2.67578e-01 -7.36761e-01  5.48219e-01 -5.23547e-01 -6.52192e-01
6wnjA1B1_21      1.74859e-04  1.81779e-01  3.28529e-01  9.70149e-02  5.55556e-02  5.00000e-01  2.65788e-01  6.01502e-01  1.51771e-01  3.34769e-01  2.93000e+02  7.10000e+01  1.33000e+02  1.33000e+02  1.24000e+02  6.40000e+01  1.61098e+01  1.45642e+01 -1.38127e+01 -2.37886e-01 -4.69566e-01 -8.50246e-01 -1.31095e-01 -8.51843e-01  5.07127e-01 -9.62406e-01  2.32102e-01  1.41083e-01
3l8u1A1B_12      1.74828e-04  2.11807e-01  3.51103e-01  5.40037e-02  0.00000e+00  2.63158e-02  1.12457e-02  3.40930e-01  1.35932e-01  5.36277e-02  2.93000e+02  7.10000e+01  1.54000e+02  1.53000e+02  1.09000e+02  6.80000e+01 -2.74752e+01  3.10188e+00 -1.83043e+00 -2.25969e-02  1.36178e-01  9.90427e-01  9.29546e-01  3.67539e-01 -2.93264e-02 -3.68014e-01  9.19984e-01 -1.34889e-01
6rc6A1A3_12      1.74806e-04  2.42977e-01  3.00759e-01  3.48763e-02  7.69231e-02  1.25000e-01  5.67109e-03  3.06225e-01  1.00197e-01  4.05687e-02  2.93000e+02  7.10000e+01  2.62000e+02  2.62000e+02  1.48000e+02  5.70000e+01 -1.68103e+01 -2.89643e+01 -6.84890e+00  5.79553e-01 -6.60064e-01 -4.77947e-01 -6.98219e-01 -9.97453e-02 -7.08901e-01  4.20247e-01  7.44558e-01 -5.18677e-01
6rc6A2A4_12      1.74805e-04  2.42977e-01  3.00757e-01  3.48763e-02  7.69231e-02  1.25000e-01  5.67109e-03  3.06225e-01  1.00197e-01  4.05687e-02  2.93000e+02  7.10000e+01  2.62000e+02  2.62000e+02  1.48000e+02  5.70000e+01 -1.68104e+01 -2.89643e+01 -6.84893e+00  5.79555e-01 -6.60061e-01 -4.77950e-01 -6.98218e-01 -9.97418e-02 -7.08903e-01  4.20248e-01  7.44561e-01 -5.18672e-01
6yvhF1H1_12      1.74631e-04  2.20213e-01  3.24709e-01  3.70899e-02  0.00000e+00  0.00000e+00  3.90650e-04  3.12902e-01  1.46074e-01  3.48417e-02  2.93000e+02  7.10000e+01  2.72000e+02  1.62000e+02  2.08000e+02  5.30000e+01 -1.40270e+00 -3.71181e+01 -1.58823e+01 -1.50618e-01 -7.00537e-01 -6.97541e-01  7.18822e-01  4.06791e-01 -5.63752e-01  6.78682e-01 -5.86319e-01  4.42291e-01
6u5nE1B1_12      1.74399e-04  2.41562e-01  3.29556e-01  5.98670e-02  1.47059e-01  6.89655e-02  1.29103e-02  3.86003e-01  1.39917e-01  1.16733e-01  2.93000e+02  7.10000e+01  2.22000e+02  2.22000e+02  1.53000e+02  4.80000e+01  3.45543e+01 -7.79844e+00  9.61266e+00  9.02538e-01  4.29995e-01 -2.29949e-02 -5.96602e-02  1.77753e-01  9.82265e-01  4.26456e-01 -8.85160e-01  1.86082e-01
5vt2A1B1_21      1.74370e-04  1.39250e-01  2.52676e-01  7.31787e-02  3.44828e-02  5.26316e-02  7.16282e-01  7.01972e-01  4.98009e-02  5.71095e-01  2.93000e+02  7.10000e+01  1.08000e+02  1.08000e+02  7.10000e+01  6.50000e+01  1.56041e+01  1.99494e+00 -1.33344e+01 -7.97309e-02 -9.01826e-01 -4.24680e-01 -6.88717e-01 -2.58159e-01  6.77513e-01 -7.20633e-01  3.46503e-01 -6.00519e-01
1r4a0E0G_12      1.74273e-04  9.20909e-02  3.02375e-01  8.41751e-02  2.32558e-02  9.09091e-02  3.60082e-01  4.64733e-01  3.34715e-02  2.69642e-01  2.93000e+02  7.10000e+01  5.10000e+01  5.10000e+01  4.40000e+01  4.50000e+01 -2.04398e+01  4.93659e+00  9.44930e-01 -2.24231e-02  8.93801e-01 -4.47903e-01  7.54752e-01  3.08939e-01  5.78710e-01  6.55627e-01 -3.25079e-01 -6.81526e-01
6triA1B1_21      1.73630e-04  1.17692e-01  2.65526e-01  2.30094e-02  5.40541e-02  8.57143e-02  8.40629e-01  7.76448e-01  3.00800e-02  8.36675e-01  2.93000e+02  7.10000e+01  6.90000e+01  8.00000e+01  6.20000e+01  5.00000e+01 -1.39168e+01 -1.01150e+01  5.12729e+00 -6.71055e-01  7.40023e-01 -4.52839e-02  5.40670e-01  5.30245e-01  6.53082e-01  5.07307e-01  4.13771e-01 -7.55932e-01
6p4qA1C1_21      1.73135e-04  1.69620e-01  4.13995e-01  1.25000e-01  4.34783e-02  2.27273e-02  1.55274e-01  4.75153e-01  2.82507e-02  2.62640e-01  2.93000e+02  7.10000e+01  1.14000e+02  1.14000e+02  1.06000e+02  5.80000e+01  2.51059e+01  1.39497e+01 -9.36809e-01  9.61322e-01 -2.75245e-01 -1.00302e-02 -2.73523e-01 -9.49763e-01 -1.52106e-01  3.23403e-02  1.48967e-01 -9.88313e-01
1xb10A0B_21      1.73025e-04  1.64926e-01  2.81619e-01  3.85093e-02  4.44444e-02  5.55556e-02  7.73257e-03  3.02244e-01  1.64915e-01  4.81290e-02  2.93000e+02  7.10000e+01  1.02000e+02  9.00000e+01  7.90000e+01  5.30000e+01 -1.40387e+01 -2.37857e+01  2.89105e+01  1.13868e-01 -8.64312e-01 -4.89897e-01 -5.62195e-02 -4.97920e-01  8.65399e-01 -9.91904e-01 -7.09995e-02 -1.05288e-01
6khiJ1M1_12      1.72825e-04  1.88146e-01  3.46723e-01  8.57909e-02  8.00000e-02  5.40541e-02  2.01529e-01  4.20652e-01  8.31750e-04  2.13297e-01  2.93000e+02  7.10000e+01  1.60000e+02  1.11000e+02  1.34000e+02  5.40000e+01 -2.60118e+01  7.89391e+00  4.10641e+01 -9.67781e-01 -1.07042e-02  2.51566e-01 -2.49713e-01  1.68975e-01 -9.53463e-01 -3.23023e-02 -9.85562e-01 -1.66204e-01
2p220A0B_12      1.72773e-04  1.29738e-01  3.30740e-01  5.46173e-02  6.45161e-02  1.04167e-01  6.48931e-01  6.26585e-01  3.74842e-03  4.22879e-01  2.93000e+02  7.10000e+01  1.68000e+02  9.20000e+01  9.70000e+01  5.20000e+01 -1.71024e+01 -1.04256e+01  1.07222e+01  6.49510e-01  3.46913e-02 -7.59561e-01 -7.53582e-01 -1.03649e-01 -6.49131e-01 -1.01247e-01  9.94009e-01 -4.11783e-02
4fb1C1D1_12      1.72724e-04  1.66386e-01  4.04094e-01  1.22147e-02  3.89610e-02  2.00000e-01  6.44255e-01  6.45289e-01  4.60432e-04  4.55134e-01  2.93000e+02  7.10000e+01  1.24000e+02  3.76000e+02  1.07000e+02  6.70000e+01 -2.12226e+01  1.86183e+00  8.52462e+00  4.56686e-01 -8.75752e-01  1.56513e-01 -7.10189e-01 -2.52929e-01  6.57007e-01 -5.35788e-01 -4.11200e-01 -7.37459e-01
6vdbA1H1_21      1.72690e-04  3.16875e-02  3.37001e-01  7.68668e-02  0.00000e+00  1.33333e-01  1.52177e-01  3.33020e-01  1.49918e-02  2.17209e-01  2.93000e+02  7.10000e+01  1.20000e+01  2.44000e+02  1.00000e+01  6.10000e+01 -2.03688e+01 -8.58133e+00 -1.40434e+01 -2.38412e-01 -5.63596e-01  7.90897e-01  7.82781e-01  3.70498e-01  4.99984e-01 -5.74815e-01  7.38302e-01  3.52841e-01
6xbdA1G1_21      1.72498e-04  2.14361e-01  3.35454e-01  1.27796e-02  6.89655e-02  2.77778e-02  1.32555e-01  3.16006e-01  1.63841e-02  1.27571e-01  2.93000e+02  7.10000e+01  2.56000e+02  1.44000e+02  1.37000e+02  6.90000e+01 -8.40808e+00  2.30481e+01  3.92664e+01  7.22276e-01 -2.92216e-01  6.26839e-01  6.90146e-01  2.45689e-01 -6.80687e-01  4.49002e-02  9.24255e-01  3.79127e-01
3gcg1A1B_12      1.72166e-04  2.27315e-01  2.93141e-01  6.53482e-02  4.68750e-02  3.44828e-02  3.28037e-01  4.84441e-01  2.36633e-02  2.92848e-01  2.93000e+02  7.10000e+01  1.73000e+02  1.52000e+02  1.31000e+02  3.60000e+01  2.43396e+01  6.51014e+00 -7.75295e+00  1.02409e-01  9.97772e-02  9.89726e-01  9.74535e-01  1.89465e-01 -1.19937e-01 -1.99485e-01  9.76805e-01 -7.78335e-02
2opt1A1B_12      1.71899e-04  1.94717e-01  3.67719e-01  1.26805e-02  8.79121e-02  5.26316e-02  2.61689e-01  4.03921e-01  1.69361e-02  2.02498e-01  2.93000e+02  7.10000e+01  2.09000e+02  2.05000e+02  1.28000e+02  5.90000e+01 -1.75194e+01 -1.15359e+01  1.98574e+01  8.64042e-01 -1.61228e-01  4.76903e-01  1.17625e-01 -8.56449e-01 -5.02652e-01  4.89485e-01  4.90408e-01 -7.21044e-01
6nbwA1P1_12      1.71761e-04  2.48116e-01  3.78753e-01  8.33898e-02  0.00000e+00  9.43396e-02  1.25659e-01  4.06562e-01  1.59023e-02  1.35485e-01  2.93000e+02  7.10000e+01  3.66000e+02  1.38000e+02  1.98000e+02  6.80000e+01 -4.90249e+00 -2.32913e+00  3.15123e+01 -6.17840e-01 -3.93856e-01 -6.80552e-01 -5.42569e-01  8.39987e-01  6.44687e-03  5.69115e-01  3.73230e-01 -7.32671e-01
1aqt1A2A_12      1.71457e-04  1.92948e-01  3.08873e-01  1.35899e-01  5.17241e-02  5.71429e-02  1.51730e-01  4.82032e-01  1.13615e-01  1.82854e-01  2.93000e+02  7.10000e+01  1.35000e+02  1.35000e+02  9.00000e+01  5.50000e+01  1.25847e+01  2.45859e+01 -1.26170e+01  5.41652e-01 -8.26427e-01  1.53726e-01 -4.91243e-01 -1.62801e-01  8.55673e-01 -6.82125e-01 -5.38993e-01 -4.94158e-01
3dwg1A1B_21      1.71442e-04  2.75174e-01  2.91316e-01  2.14168e-02  5.47945e-02  6.97674e-02  1.15555e-01  3.26983e-01  3.69575e-02  8.84573e-02  2.93000e+02  7.10000e+01  3.21000e+02  3.25000e+02  1.85000e+02  7.00000e+01 -1.60968e+01  2.01004e+01 -2.35616e+01  8.37794e-01 -5.29757e-01  1.32128e-01  1.13890e-01 -6.71093e-02 -9.91224e-01  5.33975e-01  8.45490e-01  4.11042e-03
